Lần cuối,Mở,Cao,Thấp,% Thay đổi,Ngày
17765.0,17783.0,17784.0,17772.5,0.0,2009-05-31
17770.0,17785.0,17785.0,17778.5,0.03,2009-06-01
17760.0,17784.0,17785.0,17773.0,-0.06,2009-06-02
17760.0,17786.0,17787.0,17773.0,0.0,2009-06-03
17769.0,17787.0,17787.0,17773.0,0.05,2009-06-04
17790.0,17786.0,17790.0,17779.0,0.12,2009-06-05
17790.0,17786.0,17790.0,17779.0,0.0,2009-06-06
17790.0,17786.0,17790.0,17779.0,0.0,2009-06-07
17788.0,17788.0,17788.0,17780.0,-0.01,2009-06-08
17790.0,17790.0,17791.0,17773.0,0.01,2009-06-09
17782.0,17791.0,17792.0,17781.0,-0.04,2009-06-10
17785.0,17793.0,17793.0,17773.0,0.02,2009-06-11
17793.0,17792.0,17793.0,17773.0,0.04,2009-06-12
17793.0,17792.0,17793.0,17773.0,0.0,2009-06-13
17793.0,17792.0,17793.0,17773.0,0.0,2009-06-14
17794.0,17794.0,17795.0,17782.0,0.01,2009-06-15
17794.0,17796.0,17797.0,17783.0,0.0,2009-06-16
17760.0,17798.0,17798.0,17773.0,-0.19,2009-06-17
17789.0,17797.0,17798.0,17773.0,0.16,2009-06-18
17800.0,17799.0,17800.0,17773.0,0.06,2009-06-19
17800.0,17799.0,17800.0,17773.0,0.0,2009-06-20
17800.0,17799.0,17800.0,17773.0,0.0,2009-06-21
17760.0,17798.0,17799.0,17773.0,-0.22,2009-06-22
17760.0,17800.0,17801.0,17773.0,0.0,2009-06-23
17760.0,17799.0,17800.0,17773.0,0.0,2009-06-24
17800.0,17801.0,17802.0,17773.0,0.23,2009-06-25
17801.0,17800.0,17801.0,17773.0,0.01,2009-06-26
17801.0,17800.0,17801.0,17773.0,0.0,2009-06-27
17801.0,17800.0,17801.0,17773.0,0.0,2009-06-28
17800.0,17803.0,17803.0,17773.0,-0.01,2009-06-29
17760.0,17800.0,17800.0,17773.0,-0.22,2009-06-30
17800.0,17800.0,17801.0,17773.0,0.23,2009-07-01
17798.0,17790.0,17800.0,17785.0,-0.01,2009-07-02
17790.0,17800.0,17800.0,17788.0,-0.04,2009-07-03
17790.0,17800.0,17800.0,17788.0,0.0,2009-07-04
17790.0,17800.0,17800.0,17788.0,0.0,2009-07-05
17801.0,17801.0,17802.0,17789.0,0.06,2009-07-06
17803.0,17803.0,17803.0,17773.0,0.01,2009-07-07
17800.0,17803.0,17804.0,17773.0,-0.02,2009-07-08
17802.0,17802.0,17803.0,17789.0,0.01,2009-07-09
17805.0,17804.0,17805.0,17773.0,0.02,2009-07-10
17805.0,17804.0,17805.0,17773.0,0.0,2009-07-11
17805.0,17804.0,17805.0,17773.0,0.0,2009-07-12
17760.0,17804.0,17804.0,17773.0,-0.25,2009-07-13
17800.0,17805.0,17806.0,17773.0,0.23,2009-07-14
17803.0,17806.0,17807.0,17773.0,0.02,2009-07-15
17803.0,17804.0,17805.0,17790.5,0.0,2009-07-16
17808.0,17807.0,17808.0,17773.0,0.03,2009-07-17
17808.0,17807.0,17808.0,17773.0,0.0,2009-07-18
17808.0,17807.0,17808.0,17773.0,0.0,2009-07-19
17800.0,17808.0,17809.0,17773.0,-0.04,2009-07-20
17805.0,17810.0,17811.0,17773.0,0.03,2009-07-21
17806.0,17810.0,17810.0,17792.5,0.01,2009-07-22
17803.0,17811.0,17812.0,17773.0,-0.02,2009-07-23
17811.0,17811.0,17811.0,17806.0,0.04,2009-07-24
17811.0,17811.0,17811.0,17806.0,0.0,2009-07-25
17811.0,17811.0,17811.0,17806.0,0.0,2009-07-26
17814.0,17814.0,17814.0,17807.5,0.02,2009-07-27
17816.0,17816.0,17816.0,17811.5,0.01,2009-07-28
17815.0,17811.0,17815.0,17811.0,-0.01,2009-07-29
17814.0,17816.0,17817.0,17811.0,-0.01,2009-07-30
17812.0,17810.0,17814.0,17773.0,-0.01,2009-07-31
17812.0,17810.0,17814.0,17773.0,0.0,2009-08-01
17812.0,17810.0,17814.0,17773.0,0.0,2009-08-02
17806.0,17814.0,17814.0,17810.0,-0.03,2009-08-03
17813.0,17810.0,17813.0,17809.0,0.04,2009-08-04
17804.0,17814.0,17814.0,17809.0,-0.05,2009-08-05
17803.0,17802.0,17812.0,17773.0,-0.01,2009-08-06
17812.0,17812.0,17817.0,17808.5,0.05,2009-08-07
17812.0,17812.0,17817.0,17808.5,0.0,2009-08-08
17812.0,17812.0,17817.0,17808.5,0.0,2009-08-09
17802.0,17810.0,17810.0,17797.0,-0.06,2009-08-10
17810.0,17812.0,17817.0,17808.0,0.04,2009-08-11
17810.0,17810.0,17810.0,17807.0,0.0,2009-08-12
17817.0,17810.0,17817.0,17807.0,0.04,2009-08-13
17812.0,17811.0,17813.0,17807.5,-0.03,2009-08-14
17812.0,17811.0,17813.0,17807.5,0.0,2009-08-15
17812.0,17811.0,17813.0,17807.5,0.0,2009-08-16
17813.0,17804.0,17817.0,17773.0,0.01,2009-08-17
17812.0,17806.0,17815.0,17811.0,-0.01,2009-08-18
17807.0,17807.0,17815.0,17810.0,-0.03,2009-08-19
17812.0,17805.0,17814.0,17810.0,0.03,2009-08-20
17812.0,17806.0,17814.0,17811.0,0.0,2009-08-21
17812.0,17806.0,17814.0,17811.0,0.0,2009-08-22
17812.0,17806.0,17814.0,17811.0,0.0,2009-08-23
17817.0,17809.0,17817.0,17812.0,0.03,2009-08-24
17816.0,17811.0,17819.0,17813.0,-0.01,2009-08-25
17810.0,17810.0,17819.0,17815.0,-0.03,2009-08-26
17821.0,17812.0,17821.0,17815.5,0.06,2009-08-27
17810.0,17811.0,17820.0,17815.5,-0.06,2009-08-28
17810.0,17811.0,17820.0,17815.5,0.0,2009-08-29
17810.0,17811.0,17820.0,17815.5,0.0,2009-08-30
17815.0,17813.0,17822.0,17814.5,0.03,2009-08-31
17815.0,17815.0,17824.0,17815.5,0.0,2009-09-01
17815.0,17815.0,17815.0,17815.0,0.0,2009-09-02
17816.0,17821.0,17825.0,17816.0,0.01,2009-09-03
17819.0,17814.0,17823.0,17815.0,0.02,2009-09-04
17819.0,17814.0,17823.0,17815.0,0.0,2009-09-05
17819.0,17814.0,17823.0,17815.0,0.0,2009-09-06
17815.0,17815.0,17824.0,17815.0,-0.02,2009-09-07
17826.0,17817.0,17826.0,17821.0,0.06,2009-09-08
17829.0,17820.0,17829.0,17825.0,0.02,2009-09-09
17827.0,17822.0,17831.0,17826.0,-0.01,2009-09-10
17820.0,17821.0,17830.0,17825.5,-0.04,2009-09-11
17820.0,17821.0,17830.0,17825.5,0.0,2009-09-12
17820.0,17821.0,17830.0,17825.5,0.0,2009-09-13
17832.0,17823.0,17832.0,17826.5,0.07,2009-09-14
17833.0,17830.0,17833.0,17827.5,0.01,2009-09-15
17832.0,17826.0,17834.0,17826.5,-0.01,2009-09-16
17824.0,17824.0,17833.0,17826.5,-0.04,2009-09-17
17833.0,17825.0,17834.0,17827.5,0.05,2009-09-18
17833.0,17825.0,17834.0,17827.5,0.0,2009-09-19
17833.0,17825.0,17834.0,17827.5,0.0,2009-09-20
17827.0,17832.0,17835.0,17828.5,-0.03,2009-09-21
17838.0,17830.0,17839.0,17830.0,0.06,2009-09-22
17820.0,17828.0,17837.0,17829.0,-0.1,2009-09-23
17836.0,17831.0,17840.0,17830.5,0.09,2009-09-24
17832.0,17832.0,17840.0,17830.5,-0.02,2009-09-25
17832.0,17832.0,17840.0,17830.5,0.0,2009-09-26
17832.0,17832.0,17840.0,17830.5,0.0,2009-09-27
17840.0,17834.0,17842.0,17839.0,0.04,2009-09-28
17840.0,17833.0,17841.0,17838.0,0.0,2009-09-29
17840.0,17831.0,17840.0,17836.0,0.0,2009-09-30
17832.0,17832.0,17840.0,17837.0,-0.04,2009-10-01
17834.0,17834.0,17843.0,17839.0,0.01,2009-10-02
17834.0,17834.0,17843.0,17839.0,0.0,2009-10-03
17834.0,17834.0,17843.0,17839.0,0.0,2009-10-04
17844.0,17835.0,17844.0,17840.0,0.06,2009-10-05
17837.0,17842.0,17846.0,17841.0,-0.04,2009-10-06
17841.0,17836.0,17845.0,17840.5,0.02,2009-10-07
17846.0,17838.0,17846.0,17841.5,0.03,2009-10-08
17839.0,17844.0,17848.0,17842.0,-0.04,2009-10-09
17839.0,17844.0,17848.0,17842.0,0.0,2009-10-10
17839.0,17844.0,17848.0,17842.0,0.0,2009-10-11
17850.0,17841.0,17850.0,17843.0,0.06,2009-10-12
17840.0,17848.0,17852.0,17846.5,-0.06,2009-10-13
17815.0,17847.0,17850.0,17833.5,-0.14,2009-10-14
17800.0,17844.0,17853.0,17827.0,-0.08,2009-10-15
17800.0,17843.0,17852.0,17826.5,0.0,2009-10-16
17800.0,17843.0,17852.0,17826.5,0.0,2009-10-17
17800.0,17843.0,17852.0,17826.5,0.0,2009-10-18
17805.0,17842.0,17851.0,17826.0,0.03,2009-10-19
17805.0,17844.0,17853.0,17829.5,0.0,2009-10-20
17805.0,17845.0,17854.0,17830.0,0.0,2009-10-21
17825.0,17847.0,17856.0,17841.0,0.11,2009-10-22
17815.0,17851.0,17855.0,17835.5,-0.06,2009-10-23
17815.0,17851.0,17855.0,17835.5,0.0,2009-10-24
17815.0,17851.0,17855.0,17835.5,0.0,2009-10-25
17825.0,17850.0,17854.0,17835.0,0.06,2009-10-26
17835.0,17848.0,17856.0,17841.5,0.06,2009-10-27
17840.0,17847.0,17857.0,17846.0,0.03,2009-10-28
17840.0,17849.0,17857.0,17849.5,0.0,2009-10-29
17840.0,17852.0,17861.0,17848.5,0.0,2009-10-30
17840.0,17852.0,17861.0,17848.5,0.0,2009-10-31
17840.0,17852.0,17861.0,17848.5,0.0,2009-11-01
17840.0,17851.0,17860.0,17847.5,0.0,2009-11-02
17841.0,17853.0,17862.0,17850.5,0.01,2009-11-03
17835.0,17855.0,17863.0,17848.0,-0.03,2009-11-04
17825.0,17854.0,17862.0,17844.5,-0.06,2009-11-05
17820.0,17857.0,17866.0,17843.5,-0.03,2009-11-06
17820.0,17857.0,17866.0,17843.5,0.0,2009-11-07
17820.0,17857.0,17866.0,17843.5,0.0,2009-11-08
17864.0,17859.0,17868.0,17859.5,0.25,2009-11-09
17825.0,17825.0,17871.0,17846.0,-0.22,2009-11-10
17860.0,17865.0,17868.0,17860.0,0.2,2009-11-11
17820.0,17868.0,17871.0,17846.5,-0.22,2009-11-12
17867.0,17867.0,17871.0,17861.0,0.26,2009-11-13
17867.0,17867.0,17871.0,17861.0,0.0,2009-11-14
17867.0,17867.0,17871.0,17861.0,0.0,2009-11-15
17869.0,17869.0,17873.0,17862.0,0.01,2009-11-16
17863.0,17868.0,17871.0,17861.5,-0.03,2009-11-17
17825.0,17865.0,17874.0,17849.0,-0.21,2009-11-18
17872.0,17872.0,17875.0,17861.5,0.26,2009-11-19
17820.0,17870.0,17875.0,17848.0,-0.29,2009-11-20
17820.0,17870.0,17875.0,17848.0,0.0,2009-11-21
17820.0,17870.0,17875.0,17848.0,0.0,2009-11-22
17873.0,17873.0,17877.0,17863.0,0.3,2009-11-23
17805.0,17877.0,17880.0,17841.5,-0.38,2009-11-24
17800.0,17881.0,17885.0,17783.5,-0.03,2009-11-25
18485.0,18485.0,18495.0,17843.5,3.85,2009-11-26
18286.0,18487.0,18492.0,17700.0,-1.08,2009-11-27
18286.0,18487.0,18492.0,17700.0,0.0,2009-11-28
18286.0,18487.0,18492.0,17700.0,0.0,2009-11-29
18275.0,19000.0,19000.0,18050.0,-0.06,2009-11-30
19150.0,19000.0,19200.0,18050.0,4.79,2009-12-01
18276.0,18476.0,18487.0,18376.0,-4.56,2009-12-02
18281.0,19150.0,19150.0,18382.0,0.03,2009-12-03
18280.0,18471.0,18480.0,18380.5,-0.01,2009-12-04
18280.0,18471.0,18480.0,18380.5,0.0,2009-12-05
18280.0,18471.0,18480.0,18380.5,0.0,2009-12-06
18269.0,18469.0,18474.0,18374.0,-0.06,2009-12-07
18750.0,18600.0,18750.0,18464.5,2.63,2009-12-08
18700.0,18700.0,18750.0,18373.0,-0.27,2009-12-09
18269.0,18469.0,18750.0,18373.5,-2.3,2009-12-10
18274.0,18700.0,18700.0,18376.5,0.03,2009-12-11
18274.0,18700.0,18700.0,18376.5,0.0,2009-12-12
18274.0,18700.0,18700.0,18376.5,0.0,2009-12-13
18269.0,18469.0,18700.0,18374.0,-0.03,2009-12-14
18269.0,18700.0,18700.0,18374.0,0.0,2009-12-15
18250.0,18475.0,18475.0,18364.5,-0.1,2009-12-16
18450.0,18469.0,18475.0,18464.5,1.1,2009-12-17
18474.0,18469.0,18475.0,18464.5,0.13,2009-12-18
18474.0,18469.0,18475.0,18464.5,0.0,2009-12-19
18474.0,18469.0,18475.0,18464.5,0.0,2009-12-20
18471.0,18474.0,18475.0,18464.5,-0.02,2009-12-21
18470.0,18469.0,18477.0,18464.5,-0.01,2009-12-22
18471.0,18474.0,18475.0,18464.5,0.01,2009-12-23
18471.0,18475.0,18475.0,18464.5,0.0,2009-12-24
18465.0,18464.0,18477.0,18471.5,-0.03,2009-12-25
18465.0,18464.0,18477.0,18471.5,0.0,2009-12-26
18465.0,18464.0,18477.0,18471.5,0.0,2009-12-27
18469.0,18469.0,18477.0,18464.5,0.02,2009-12-28
18469.0,18469.0,18474.0,18464.5,0.0,2009-12-29
18469.0,18475.0,18477.0,18464.5,0.0,2009-12-30
18469.0,18469.0,18477.0,18464.5,0.0,2009-12-31
18469.0,18469.0,18469.0,18469.0,0.0,2010-01-01
18469.0,18469.0,18469.0,18469.0,0.0,2010-01-02
18469.0,18469.0,18469.0,18469.0,0.0,2010-01-03
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-04
18469.0,18474.0,18477.0,18464.5,0.0,2010-01-05
18469.0,18469.0,18477.0,18474.0,0.0,2010-01-06
18474.0,18469.0,18475.0,18464.5,0.03,2010-01-07
18469.0,18469.0,18474.0,18464.5,-0.03,2010-01-08
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-09
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-10
18469.0,18474.0,18474.0,18464.5,0.0,2010-01-11
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-12
18469.0,18474.0,18474.0,18464.5,0.0,2010-01-13
18469.0,18474.0,18475.0,18464.5,0.0,2010-01-14
18460.0,18474.0,18474.0,18464.5,-0.05,2010-01-15
18460.0,18474.0,18474.0,18464.5,0.0,2010-01-16
18460.0,18474.0,18474.0,18464.5,0.0,2010-01-17
18469.0,18469.0,18475.0,18464.5,0.05,2010-01-18
18469.0,18469.0,18474.0,17836.0,0.0,2010-01-19
18474.0,18469.0,18475.0,18464.5,0.03,2010-01-20
18469.0,18469.0,18474.0,18464.5,-0.03,2010-01-21
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-22
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-23
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-24
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-25
18469.0,18469.0,18474.0,18464.5,0.0,2010-01-26
18469.0,18469.0,18474.0,18469.5,0.0,2010-01-27
18460.0,18469.0,18474.0,18469.5,-0.05,2010-01-28
18469.0,18469.0,18475.0,18472.0,0.05,2010-01-29
18469.0,18469.0,18475.0,18472.0,0.0,2010-01-30
18469.0,18469.0,18475.0,18472.0,0.0,2010-01-31
18469.0,18474.0,18474.0,18469.5,0.0,2010-02-01
18470.0,18469.0,18474.0,18472.0,0.01,2010-02-02
18469.0,18469.0,18474.0,18469.0,-0.01,2010-02-03
18469.0,18474.0,18474.0,18469.0,0.0,2010-02-04
18469.0,18469.0,18475.0,18469.0,0.0,2010-02-05
18469.0,18469.0,18475.0,18469.0,0.0,2010-02-06
18469.0,18469.0,18475.0,18469.0,0.0,2010-02-07
18469.0,18469.0,18477.0,18472.0,0.0,2010-02-08
18469.0,18475.0,18475.0,18469.5,0.0,2010-02-09
18469.0,18469.0,18477.0,18472.0,0.0,2010-02-10
18850.0,18469.0,18850.0,18474.0,2.06,2010-02-11
18700.0,18700.0,19000.0,18600.0,-0.8,2010-02-12
18700.0,18700.0,19000.0,18600.0,0.0,2010-02-13
18700.0,18700.0,19000.0,18600.0,0.0,2010-02-14
18700.0,18700.0,18700.0,18700.0,0.0,2010-02-15
18700.0,18700.0,18700.0,18700.0,0.0,2010-02-16
18550.0,18750.0,18750.0,18750.0,-0.8,2010-02-17
18550.0,18750.0,18750.0,18750.0,0.0,2010-02-18
18600.0,18700.0,19000.0,18575.0,0.27,2010-02-19
18600.0,18700.0,19000.0,18575.0,0.0,2010-02-20
18600.0,18700.0,19000.0,18575.0,0.0,2010-02-21
18750.0,18750.0,19090.0,18600.0,0.81,2010-02-22
18630.0,19000.0,19090.0,18469.0,-0.64,2010-02-23
18750.0,19030.0,19080.0,18800.0,0.64,2010-02-24
18650.0,19070.0,19080.0,18469.0,-0.53,2010-02-25
18800.0,19070.0,19080.0,18875.0,0.8,2010-02-26
18800.0,19070.0,19080.0,18875.0,0.0,2010-02-27
18800.0,19070.0,19080.0,18875.0,0.0,2010-02-28
18600.0,19080.0,19090.0,18850.0,-1.06,2010-03-01
18600.0,19000.0,19090.0,18850.0,0.0,2010-03-02
18690.0,19080.0,19090.0,18895.0,0.48,2010-03-03
18680.0,19080.0,19090.0,18890.0,-0.05,2010-03-04
18680.0,19080.0,19090.0,18890.0,0.0,2010-03-05
18680.0,19080.0,19090.0,18890.0,0.0,2010-03-06
18680.0,19080.0,19090.0,18890.0,0.0,2010-03-07
18680.0,19050.0,19090.0,18890.0,0.0,2010-03-08
18660.0,19050.0,19090.0,18880.0,-0.11,2010-03-09
18680.0,19075.0,19090.0,18890.0,0.11,2010-03-10
18690.0,19080.0,19090.0,18895.0,0.05,2010-03-11
18690.0,19090.0,19090.0,18895.0,0.0,2010-03-12
18690.0,19090.0,19090.0,18895.0,0.0,2010-03-13
18690.0,19090.0,19090.0,18895.0,0.0,2010-03-14
18680.0,19075.0,19090.0,18890.0,-0.05,2010-03-15
18680.0,19090.0,19090.0,18890.0,0.0,2010-03-16
18660.0,19090.0,19090.0,18880.0,-0.11,2010-03-17
18685.0,19080.0,19090.0,18892.5,0.13,2010-03-18
18680.0,19080.0,19090.0,18890.0,-0.03,2010-03-19
18680.0,19080.0,19090.0,18890.0,0.0,2010-03-20
18680.0,19080.0,19090.0,18890.0,0.0,2010-03-21
18680.0,19060.0,19200.0,18890.0,0.0,2010-03-22
18670.0,19070.0,19090.0,18885.0,-0.05,2010-03-23
18670.0,19070.0,19090.0,18885.0,0.0,2010-03-24
19080.0,19075.0,19090.0,18850.0,2.2,2010-03-25
19070.0,19070.0,19090.0,18950.0,-0.05,2010-03-26
19070.0,19070.0,19090.0,18950.0,0.0,2010-03-27
19070.0,19070.0,19090.0,18950.0,0.0,2010-03-28
19070.0,19070.0,19090.0,18950.0,0.0,2010-03-29
19000.0,19070.0,19090.0,18950.0,-0.37,2010-03-30
19080.0,19070.0,19090.0,18950.0,0.42,2010-03-31
19000.0,19000.0,19090.0,18950.0,-0.42,2010-04-01
19060.0,19080.0,19090.0,18950.0,0.32,2010-04-02
19060.0,19080.0,19090.0,18950.0,0.0,2010-04-03
19060.0,19080.0,19090.0,18950.0,0.0,2010-04-04
19080.0,19050.0,19090.0,18950.0,0.1,2010-04-05
18950.0,19000.0,19080.0,18945.0,-0.68,2010-04-06
19020.0,19020.0,19080.0,18975.0,0.37,2010-04-07
19000.0,18950.0,19070.0,18975.0,-0.11,2010-04-08
19000.0,19020.0,19070.0,18975.0,0.0,2010-04-09
19000.0,19020.0,19070.0,18975.0,0.0,2010-04-10
19000.0,19020.0,19070.0,18975.0,0.0,2010-04-11
19000.0,19020.0,19070.0,18970.0,0.0,2010-04-12
18980.0,19020.0,19090.0,18967.5,-0.11,2010-04-13
18980.0,19000.0,19020.0,18960.0,0.0,2010-04-14
18960.0,18950.0,19080.0,18925.0,-0.11,2010-04-15
18950.0,18950.0,19000.0,18915.0,-0.05,2010-04-16
18950.0,18950.0,19000.0,18915.0,0.0,2010-04-17
18950.0,18950.0,19000.0,18915.0,0.0,2010-04-18
18970.0,18950.0,18980.0,18895.0,0.11,2010-04-19
18960.0,18965.0,18975.0,18905.0,-0.05,2010-04-20
18950.0,18975.0,18975.0,18902.5,-0.05,2010-04-21
18950.0,18950.0,18970.0,18895.0,0.0,2010-04-22
18880.0,18950.0,18950.0,18980.0,-0.37,2010-04-23
18880.0,18950.0,18950.0,18980.0,0.0,2010-04-24
18880.0,18950.0,18950.0,18980.0,0.0,2010-04-25
18950.0,18970.0,18970.0,18917.5,0.37,2010-04-26
18880.0,18960.0,18970.0,18890.0,-0.37,2010-04-27
18940.0,18880.0,18970.0,18910.0,0.32,2010-04-28
18940.0,18875.0,18960.0,18912.5,0.0,2010-04-29
18875.0,18875.0,18875.0,18975.0,-0.34,2010-04-30
18875.0,18875.0,18875.0,18975.0,0.0,2010-05-01
18875.0,18875.0,18875.0,18975.0,0.0,2010-05-02
18875.0,18940.0,18940.0,18947.5,0.0,2010-05-03
18940.0,18940.0,18970.0,18947.5,0.34,2010-05-04
18950.0,18950.0,18970.0,18947.5,0.05,2010-05-05
18960.0,18950.0,18970.0,18887.5,0.05,2010-05-06
18950.0,18955.0,19000.0,18895.0,-0.05,2010-05-07
18950.0,18955.0,19000.0,18895.0,0.0,2010-05-08
18950.0,18955.0,19000.0,18895.0,0.0,2010-05-09
19000.0,18825.0,19030.0,18895.0,0.26,2010-05-10
18970.0,19000.0,19020.0,18895.0,-0.16,2010-05-11
18920.0,18920.0,19020.0,18895.0,-0.26,2010-05-12
18940.0,19000.0,19020.0,18895.0,0.11,2010-05-13
18990.0,18980.0,19010.0,18895.0,0.26,2010-05-14
18990.0,18980.0,19010.0,18895.0,0.0,2010-05-15
18990.0,18980.0,19010.0,18895.0,0.0,2010-05-16
18990.0,18970.0,19010.0,18920.0,0.0,2010-05-17
18970.0,18970.0,19010.0,18945.0,-0.11,2010-05-18
18970.0,18980.0,19000.0,18955.0,0.0,2010-05-19
18960.0,18970.0,18990.0,18955.0,-0.05,2010-05-20
18970.0,18980.0,18990.0,18960.0,0.05,2010-05-21
18970.0,18980.0,18990.0,18960.0,0.0,2010-05-22
18970.0,18980.0,18990.0,18960.0,0.0,2010-05-23
18970.0,18900.0,18985.0,18945.0,0.0,2010-05-24
18970.0,18980.0,18990.0,18905.0,0.0,2010-05-25
18900.0,18900.0,18990.0,18900.0,-0.37,2010-05-26
18970.0,18970.0,18990.0,18960.0,0.37,2010-05-27
18970.0,18970.0,18985.0,18960.0,0.0,2010-05-28
18970.0,18970.0,18985.0,18960.0,0.0,2010-05-29
18970.0,18970.0,18985.0,18960.0,0.0,2010-05-30
18850.0,18970.0,18980.0,18865.0,-0.63,2010-05-31
18870.0,18970.0,18985.0,18880.0,0.11,2010-06-01
18975.0,18970.0,18985.0,18877.5,0.56,2010-06-02
18970.0,18970.0,18985.0,18792.5,-0.03,2010-06-03
18960.0,18970.0,18975.0,18880.0,-0.05,2010-06-04
18960.0,18970.0,18975.0,18880.0,0.0,2010-06-05
18960.0,18970.0,18975.0,18880.0,0.0,2010-06-06
18960.0,18970.0,18980.0,18880.0,0.0,2010-06-07
18975.0,18900.0,18980.0,18927.5,0.08,2010-06-08
18960.0,18965.0,18975.0,18927.5,-0.08,2010-06-09
18960.0,18900.0,18975.0,18938.5,0.0,2010-06-10
18950.0,18960.0,18975.0,18957.5,-0.05,2010-06-11
18950.0,18960.0,18975.0,18957.5,0.0,2010-06-12
18950.0,18960.0,18975.0,18957.5,0.0,2010-06-13
18965.0,18950.0,18975.0,18957.5,0.08,2010-06-14
18960.0,18950.0,18970.0,18957.5,-0.03,2010-06-15
18960.0,18950.0,18970.0,18957.5,0.0,2010-06-16
18900.0,18950.0,18970.0,18938.0,-0.32,2010-06-17
18900.0,18950.0,18970.0,18940.0,0.0,2010-06-18
18900.0,18950.0,18970.0,18940.0,0.0,2010-06-19
18900.0,18950.0,18970.0,18940.0,0.0,2010-06-20
18950.0,18940.0,18970.0,18940.0,0.26,2010-06-21
18940.0,18945.0,18972.0,18940.0,-0.05,2010-06-22
18940.0,18900.0,19036.0,18939.0,0.0,2010-06-23
18970.0,18960.0,19045.0,18940.0,0.16,2010-06-24
18970.0,18900.0,19050.0,18945.0,0.0,2010-06-25
18970.0,18900.0,19050.0,18945.0,0.0,2010-06-26
18970.0,18900.0,19050.0,18945.0,0.0,2010-06-27
18950.0,19000.0,19062.5,18945.0,-0.11,2010-06-28
19030.0,19000.0,19080.0,18960.0,0.42,2010-06-29
19060.0,19050.0,19090.0,19020.0,0.16,2010-06-30
19020.0,19070.0,19095.0,19020.0,-0.21,2010-07-01
19060.0,18900.0,19095.0,18960.0,0.21,2010-07-02
19060.0,18900.0,19095.0,18960.0,0.0,2010-07-03
19060.0,18900.0,19095.0,18960.0,0.0,2010-07-04
19085.0,19090.0,19097.5,18970.0,0.13,2010-07-05
19080.0,18900.0,19097.5,18997.5,-0.03,2010-07-06
18900.0,18900.0,19097.5,18997.5,-0.94,2010-07-07
19090.0,19092.0,19097.5,19047.5,1.01,2010-07-08
19090.0,19070.0,19097.5,19047.5,0.0,2010-07-09
19090.0,19070.0,19097.5,19047.5,0.0,2010-07-10
19090.0,19070.0,19097.5,19047.5,0.0,2010-07-11
19050.0,19070.0,19172.5,18997.5,-0.21,2010-07-12
19090.0,19050.0,19172.5,19047.5,0.21,2010-07-13
19050.0,19050.0,19172.5,19047.5,-0.21,2010-07-14
19090.0,19050.0,19172.5,19047.5,0.21,2010-07-15
19090.0,19050.0,19172.5,19047.5,0.0,2010-07-16
19090.0,19050.0,19172.5,19047.5,0.0,2010-07-17
19090.0,19050.0,19172.5,19047.5,0.0,2010-07-18
19090.0,19050.0,19192.5,19047.5,0.0,2010-07-19
19085.0,19090.0,19192.5,19047.5,-0.03,2010-07-20
19095.0,19090.0,19097.5,19047.5,0.05,2010-07-21
19092.0,19090.0,19192.5,19047.5,-0.02,2010-07-22
19095.0,19070.0,19097.5,19047.5,0.02,2010-07-23
19095.0,19070.0,19097.5,19047.5,0.0,2010-07-24
19095.0,19070.0,19097.5,19047.5,0.0,2010-07-25
19092.0,19090.0,19192.5,19047.5,-0.02,2010-07-26
19090.0,19090.0,19192.5,19047.5,-0.01,2010-07-27
19090.0,19090.0,19192.5,19047.5,0.0,2010-07-28
19050.0,19080.0,19097.5,19050.0,-0.21,2010-07-29
19050.0,19080.0,19099.0,19050.0,0.0,2010-07-30
19050.0,19080.0,19099.0,19050.0,0.0,2010-07-31
19050.0,19080.0,19099.0,19050.0,0.0,2010-08-01
19050.0,19200.0,19300.0,19050.0,0.0,2010-08-02
19180.0,19180.0,19230.0,19050.0,0.68,2010-08-03
19090.0,19080.0,19099.0,19050.0,-0.47,2010-08-04
19180.0,19080.0,19230.0,19050.0,0.47,2010-08-05
19090.0,19080.0,19099.0,19050.0,-0.47,2010-08-06
19090.0,19080.0,19099.0,19050.0,0.0,2010-08-07
19090.0,19080.0,19099.0,19050.0,0.0,2010-08-08
19090.0,19080.0,19099.0,19050.0,0.0,2010-08-09
19200.0,19190.0,19250.0,19050.0,0.58,2010-08-10
19090.0,19098.0,19099.0,19075.0,-0.57,2010-08-11
19098.0,19200.0,19270.0,19075.0,0.04,2010-08-12
19220.0,19220.0,19270.0,19075.0,0.64,2010-08-13
19220.0,19220.0,19270.0,19075.0,0.0,2010-08-14
19220.0,19220.0,19270.0,19075.0,0.0,2010-08-15
19080.0,19220.0,19270.0,19075.0,-0.73,2010-08-16
19098.0,19220.0,19270.0,19075.0,0.09,2010-08-17
19420.0,19220.0,19495.0,19090.0,1.69,2010-08-18
19490.0,19400.0,19520.0,19095.0,0.36,2010-08-19
